1.758647899303489055e+02,-1.071589448358987429e+05,2.456980939740932568e-01,2.559413519856904713e+03,1.239203358631256151e+02,2.526277013792771253e+00,8.613640681490304651e-02,1.778216662203181420e-01,-3.485340285880155018e-03,-1.128343182026474878e+00,1.738408726211191080e-01,4.728068462247019821e-01,2.478959470398514262e-02,4.730434258865287220e-03,1.917027014684611896e-01,4.295758862802805979e-03,-1.735468245244345398e-01,-7.118147123314694236e-02,4.691303776082020316e-02,5.873768151415630079e-02,2.222002159364453167e-01,6.131795597469657383e-02,-4.117703759415519693e-02,-7.659126229719826970e-03,-1.604106261374280140e-01,6.832372564069887078e-02,3.224485316034532145e-01,1.646026582147379624e-01,9.367936148522430784e-03,4.386860172589544804e-02,-5.481010176633448472e-01,7.477364672985873373e-01,-5.334203435047894445e-03,1.438517931334764244e+00,4.092472836894402860e-02,-2.944919628888080787e+00,6.578133073206147985e-02,6.572933745887706847e-01,-9.532894644929774952e-02,-2.042926921598840675e-03,6.994407636761659774e-02,2.212472496747019124e-01,1.087915835077700732e-01,-2.140230861303324683e-01,-4.818289529487720935e-05,-2.170164409702035058e-01,2.238128299299610088e-02,4.848869171467801858e-02,-5.128636932982920740e-03,-1.614760656972182851e-01,-5.808223970121142304e-02,9.407628025779625480e-02,1.882173611825809778e-01,1.493404701242956101e+00,2.022073373874077595e-01,-1.175360905748283058e-01,-1.876238824889188805e+00,3.215082131377272057e-01,-2.334533630407498866e-02,-4.530640138738495359e-03,-3.255268544582171075e-02,5.688435888218697743e-03,-3.341560545137032406e-02,6.481049514771186626e-02,-1.018203938449107129e-03,1.246858857113881253e-02,8.657522982849375631e-03,4.847125720477139625e-03,2.048132228664972104e-02,1.572621973514384732e-03,-1.038330243668742804e-03,-1.069595952364976385e-02,5.205015531113466043e-03,-8.083790629287211735e-04,3.107826249870641704e-04,6.558237775310988768e-03,-9.261310508074485290e-03,1.094902586243030494e-03,-1.469161839033712648e-04,-1.402128157934047449e-03,-3.300616491705972953e-03,4.343020779906878182e-03,-5.160096284112866347e-03,-6.477251027300872776e-04,-1.386327886897456433e-03,1.588202352462485950e-02,-5.256097606495447119e-03,-2.726519848664194640e-03,-1.598215257159169012e-03,-7.654325224283066442e-02,-3.764604674721365972e-03,8.300626486567560299e-04,-1.911123098841231239e-03,2.192427663348549965e-03,8.918107415176752123e-03,3.075375085507296106e-03,1.029024449142766640e-02,6.509885285656321491e-04,1.162228659872042817e-03,-9.222465078393700388e-03,-1.704664773988528049e-03,2.185951756627951478e-03,3.270611829487782285e-02,-6.751664582801754008e-03,-3.788711074637612225e-04,1.290802754538271889e-03
-1.071589448358987429e+05,1.113945812397302437e+10,1.435273969156622798e+03,1.983925883080206113e+06,-3.754371298991207732e+05,-2.162717329255500226e+04,-1.243275877605975666e+02,-6.508654497026172692e+01,7.663798526171795800e+00,2.045114429597115077e+03,-4.475390004585865995e+02,-1.097736986385970567e+03,-2.220005093688232023e+02,-6.910939847628783106e+00,-8.917665933141765322e+01,1.904574932285422335e+02,1.698389587407712042e+02,1.188142235201263475e+02,2.530528498042359331e+02,4.317791450244395151e+02,-4.200175955778890824e+01,1.936423224795700833e+02,1.200457336610627692e+02,-3.308330007822508492e+02,-2.164538080057652110e+02,-2.424417472373734128e+01,-1.385259970382698498e+02,-4.862134145083327326e+02,7.134221542136154426e+01,-5.239311971361892972e+01,-2.583076675503453998e+02,-5.860127261513341637e+02,-8.191777650790115217e-01,-1.165440559794715909e+03,3.839543548285621455e+01,1.689608340909356457e+03,5.116616290059615153e+02,-4.873929416870441855e+02,2.334948542921527803e+02,7.005346231404955049e+00,2.922004364548928379e+02,-5.989250983218055353e+02,-6.068966089599415454e+02,5.973274199761882528e+02,3.069129087660112418e+02,-1.654828539219739980e+02,4.934025229121863276e+01,-5.079951307560741043e+02,2.483208763730390558e+02,1.316146184659233427e+02,7.038945257862543770e+01,2.420638733558492817e+01,-8.151286080524593558e+01,-8.987661039600648110e+02,2.631422668036364030e+02,4.461080212404916665e+02,4.459927608278472917e+02,9.898600262748058753e+01,-3.554629475393904841e+02,-6.613258475391816091e+02,-9.502523609421064066e+02,3.642152176836574654e+03,5.824999748791140064e+01,-2.088823965843198494e+03,2.100722273921721950e+00,-3.617643634814775311e+01,-2.457690440541322019e+01,6.321598493030111854e+01,1.650346254140473832e+02,3.902833710469639783e+00,-3.567266486829951511e+00,2.091626816903477959e+02,-1.986538835398713587e+01,2.383873103149499961e+00,-1.116441780073412104e+00,-4.117435485912476167e+01,1.472819085604226927e+02,2.552748359091806662e+01,-4.989369649884924485e+00,2.612301888643359860e+01,2.009314479350631544e+01,-3.718364045914719362e+00,-6.408718743878179680e+01,-9.444477419230768334e+00,-3.822239606363918085e+01,-1.761163748519210159e+01,5.498364831967363386e+01,-7.108131705301156344e+00,1.162372646053725056e+01,1.964955598610582911e+03,1.089832104223797273e+02,6.082641430587492515e+00,8.032446515994030278e+01,-1.429381937986149183e+02,-1.100029262477626801e+01,-4.711976138960093863e+01,4.355654779244810015e+01,-7.669598185839683779e+00,-6.484298304332747875e+01,-4.672946785018577742e+00,-3.197935491801338070e+00,1.325602076446207889e+01,-2.416670276487031060e+03,-5.531573479112989844e+01,1.302123240382576697e+01,6.347271032070359098e+01
2.456980939740932568e-01,1.435273969156622798e+03,2.110431844086294584e-01,8.514979754859099970e-01,2.475406155552495324e+00,1.043948154536622708e+00,-9.418599532491075477e-04,-5.205599426337241542e-03,2.199506249112313498e-05,-3.835354304542932559e-03,4.613214290133785950e-03,1.274242797460126142e-02,-2.126385173738689835e-03,1.327853750028938974e-05,-5.281717006858528511e-03,1.606003671653398208e-03,2.970018045120464164e-04,4.966785611804113484e-04,5.455107342844867568e-04,1.271767534918703335e-03,2.492498027771121883e-03,1.505740677912229594e-03,-2.148487934141611426e-03,-1.521585707201610852e-03,-2.118165442822767149e-03,4.698852261357107612e-05,8.801183129589214976e-03,-2.928339069867663159e-03,1.163760446039588712e-04,9.511904022233099755e-04,-9.414360957228777235e-03,-3.249404715595928528e-02,-2.288636310295728274e-04,7.873341853174900540e-02,-1.562780631271771126e-03,-2.267779440720248119e-02,-7.645931704614556713e-03,-1.412400100167124362e-02,-3.668920609606381861e-02,9.995302950731839247e-05,3.524860227225132953e-02,-1.505063294248785120e-03,9.009752673349163965e-03,1.066172726533153904e-02,5.141495277631853537e-03,-1.701466304897899032e-02,-2.562016056347869372e-03,-1.076094858054251271e-02,3.859894746158725517e-03,-2.466989848850653991e-03,-1.694371727393627174e-03,1.393155533256380460e-02,-5.259721944367416920e-03,1.139934089531278172e-01,-2.628555670425088489e-02,-1.785575115347285725e-03,-9.041742314754377258e-03,-4.203412640405064515e-02,-3.484640841472502054e-02,-2.112894319345004577e-04,-2.590807136700205610e-04,-1.335286000744791493e-02,-3.005603088601175579e-04,1.412379046191255573e-02,8.319323724512105145e-05,-4.046870596214217826e-05,1.028436911997056573e-04,-4.857950688711449997e-05,-2.788336000460194149e-04,-2.553211674735820168e-04,2.807270217161697806e-05,1.225939803225022085e-04,-1.292203059040399591e-04,-1.105370898310866634e-04,-5.312367364318004498e-04,1.336399828535306711e-04,1.265523082880089082e-04,-1.190845030898259835e-04,-1.879469641695171472e-05,-6.736051860636002358e-05,1.027435594198542330e-05,-5.124691127986184298e-05,5.619020410898100228e-04,1.353517945404357763e-04,3.452932279777950781e-05,4.251495868104661634e-05,-4.283199862360203441e-04,-5.056026547432404615e-05,-4.578664084101940882e-05,2.937802509867614483e-03,2.203726627123684995e-05,-4.814463746362460279e-05,-7.513658188769233416e-05,-3.276398500533245087e-04,4.390542081037934763e-05,4.318995931079307085e-05,-3.260648485839155253e-04,-3.245221486291020619e-05,-8.478018050196245523e-05,1.107830531320706693e-06,-1.452203933646200066e-04,-1.260045122218848704e-04,-2.074935481502906964e-03,5.557023888169633670e-05,5.474155412783541044e-05,8.759061799905659348e-04
2.559413519856904713e+03,1.983925883080206113e+06,8.514979754859099970e-01,5.182059698634042591e+07,-1.941228750400063582e+05,2.472289207231958699e+03,-2.377049398768433619e+01,-2.607673406167035779e+01,-3.197897096105093567e-02,-7.182290222442257743e+01,8.832559421259851717e+01,4.980659770668547992e+01,-1.977621599453964052e+01,1.458022005796644482e-01,3.200331119414294268e+00,-1.462582857089478328e-02,-4.713846282209331662e+00,-2.109692211957696184e+00,-8.288367831208338643e-01,-1.616590754037339650e+00,-3.048576322629021451e+00,-1.466262725378384979e-01,-1.528273793710067707e+01,-1.873077289362158382e+01,1.263823928585640743e+00,2.236644741651250712e+01,-6.038512004249979270e+01,1.411994407772078475e+01,1.174153869674932960e+00,1.314869510588854666e+02,-6.353389502309428138e+01,2.424582234964320193e+01,-9.841284555904749043e-01,-4.947129263838517943e+01,2.458008320147602177e+00,1.658400859265337957e+01,4.357942981435511953e+00,2.809638850095805385e+00,-1.986252041568758742e+01,-1.595823898964919274e-01,-4.701632825563334706e+01,3.084254073461997336e+01,-1.619053938798700187e-01,-5.609515054515100907e+00,-1.855329803694014856e+01,-1.192416723427115777e+01,4.814499657051236614e-01,1.075462299997264353e+02,-1.384765944254245085e+01,1.482190762718464860e+01,-1.856904446314879920e+01,-2.115645978917507009e+01,3.168352148453240424e+00,-3.403670828785978131e+01,5.024470765512725734e+01,-4.412211029653281824e-01,-6.862830847600927875e+00,6.588402659267252659e+00,-1.549235007596845293e+01,2.865373597917731940e-01,9.730062014324436959e+00,-1.598803308237971565e+00,3.579322857196672203e+00,-1.199711892307502836e+01,-3.162994627279843707e-01,4.165333330446566173e-01,-1.867824539985001753e+00,-1.792075049285497546e-01,-2.324229419938312446e+00,2.616521215196359940e+00,-1.480798823309600054e-01,3.192079030829615416e-01,-1.575026004970133009e+00,-1.066874525526555706e+00,-2.105962580029566489e+00,6.326766773308185876e-02,-1.940765914697957506e-01,-6.748769549700264214e-01,-4.568424423007283464e-03,-1.778560875885207837e-01,-8.021679089967010956e-01,-1.286800787854625594e-01,5.875776348667794302e+00,3.713222596146638632e-01,-4.628239048773066799e-01,-1.924193969920628744e+00,-3.727419233272529775e-01,1.721875473053932515e+00,-2.305618499075374195e-01,6.059202191634305290e-03,-1.836050452086838702e-01,-6.395794192210214890e-02,-3.223213806126136172e-01,-1.938570004048487450e+00,-4.347786592068461076e-01,-3.833850697864370494e-01,-8.318682219483807261e-01,-2.511962033627933577e-01,2.332869468692212678e+00,7.605670703249087783e-01,-4.376313498824108139e-01,-3.237332042159904999e-01,-6.990451454939591969e+00,4.608775751627927075e-01,-6.132606312549204741e-01,1.238593326432753372e+01
1.239203358631256151e+02,-3.754371298991207732e+05,2.475406155552495324e+00,-1.941228750400063582e+05,1.586928996051339200e+05,9.792579652023877657e+01,1.268773046259557002e-01,9.572833992141935866e-01,-1.142472420944744445e-02,-2.896041535739047212e+00,7.859539095508982776e-01,1.800288843844081388e+00,-3.374773597257441082e-01,-2.284944841889483338e-02,-4.026103891419748337e-01,-1.640176538185556532e-01,-3.719618076494374259e-01,-4.204483519717432394e-01,-5.098622087288556814e-02,8.481525897950176196e-02,7.424000589239079795e-02,-4.987759500012725611e-01,1.652889047781514464e-01,-7.403788129196436918e-01,1.047808342263146120e+00,1.326686501526517237e+00,-1.710542724499357403e+00,1.831956663066597768e+00,2.090571676819861710e-02,1.306977235486029176e+00,-1.901567107027652748e+00,-4.537186516613673781e-01,-8.110541056558615014e-02,2.716802409974616417e+00,-8.860089025451856060e-02,-2.400767769147320152e+00,-1.311741645007130086e-01,4.385644761548893600e-01,-1.322936218316716150e+00,3.890713134999428113e-02,3.992358829769580009e-01,2.127088863534484897e+00,-1.978072941182612565e-01,-6.905390439495129318e-01,-5.626602282374082442e-01,-2.103883580834380762e+00,-1.493858848250730620e-01,2.453553416993090153e+00,-4.171531030938758211e-01,7.794086809746676447e-01,6.447538566858701525e-02,-4.268894771153108891e-03,-4.140351133514243442e-01,2.991959547076367798e+00,1.945182076088573409e+00,-2.157480967271867833e-01,-2.413526888563747086e+00,-2.185672482084903834e+00,-1.221941557890834640e-01,-3.379920239183762387e-01,2.040947483695504383e-01,-9.912093074557615235e-01,-4.294084197572602818e-02,1.168047424980311666e+00,4.530801383670724630e-02,1.154516389347254868e-01,2.039589924296133505e-01,-5.580754710901349863e-02,-5.961250300249203854e-02,-6.884683115531843589e-02,-6.312570924589334942e-02,-1.109264790029436260e-01,-4.885050075948545178e-02,-9.961143752059307965e-02,-8.720122123286433435e-02,1.809522564329177352e-01,-6.857046020335799685e-02,9.805505047538298768e-03,6.608694693922259611e-02,3.283939132825339224e-02,1.934520669823990013e-03,1.693947365342439795e-02,6.521186513313420585e-02,1.886918198746852932e-02,-3.001232935496311871e-03,-1.673443215687700492e-01,-1.757674111581505605e-01,-9.620305632701502130e-02,-3.809126845691669649e-02,-7.045616577521118806e-01,4.104368650786974909e-02,-2.284944841889479175e-02,-2.553599750662577383e-03,1.281675952888974845e-02,-8.721717880836628300e-02,-7.781464037232588282e-02,-4.498007670605441710e-02,-3.265535080798750989e-02,2.159893304186312202e-01,7.212735633389713574e-02,-4.244797155894248358e-02,9.006379678334100469e-02,4.424591577868420833e-01,4.849762795283980854e-02,-5.225387394803521213e-02,5.299382760965478667e-01
2.526277013792771253e+00,-2.162717329255500226e+04,1.043948154536622708e+00,2.472289207231958699e+03,9.792579652023877657e+01,1.444112704152111348e+02,-7.179353816780843778e-04,1.203870353957080946e-02,-2.238305718249112425e-03,-1.640245276248766815e-02,2.152794344010560135e-01,2.881013073859256535e-01,-6.427864947328761069e-02,-2.633916187580805958e-03,-4.291481858032695773e-01,-6.385402342820381549e-02,-1.895585556619025780e-01,-4.740929374358038295e-02,-4.236732166336023946e-03,-2.669300858173890775e-03,2.300650111608516270e-03,-1.805700550220903575e-02,5.466447154414740689e-04,4.405216965841681626e-02,1.682131725259170818e-01,4.082649223313314368e-02,2.183896126829930062e-01,6.902266425230875468e-02,-3.435113422663314559e-03,6.570306957597907282e-02,-2.798344509727287988e-01,2.340515205341738569e-01,-4.193052616556913878e-04,6.810664520208700168e-01,3.724588486575323466e-03,-7.234630358548506113e-01,1.075474531759393771e-03,-1.960356944568726889e-01,-2.516946892365278243e-01,3.011360447286539656e-04,2.468318431929418244e-01,3.667676889082500669e-01,2.253633813802579378e-01,-5.508155055007683820e-02,6.684975450346121451e-02,-4.467058419878126574e-01,-2.745075885524946371e-02,7.223746509513016834e-02,3.735079677350974792e-02,1.732668006767001251e-02,-4.077891191072230415e-02,2.200694980959574387e-01,-4.313864915215187557e-01,9.337888709439381429e-01,2.733749719024118341e-01,-6.279477143946599060e-02,-8.807341530994368117e-01,-1.659404761093002598e-02,-2.470408706965175338e-01,4.204821771892088521e-03,-1.516033868534880785e-02,-1.188758625662023755e-01,1.376675297084203105e-04,1.296937119499509128e-01,-2.270725429102914139e-04,-2.129703595681996069e-03,-6.500786142107614456e-03,4.973953789808602342e-06,-4.165731547294058805e-03,7.399024691916452658e-03,-1.860248193380101647e-04,-8.499666537513876630e-03,2.161990929331378698e-03,3.103102089981662690e-03,1.857214246082955923e-04,3.180841231126813225e-03,1.636340740673845624e-04,-3.424357969296328366e-03,3.561898111277111414e-05,-1.214813754845937626e-03,4.296233586246486031e-05,-1.898626662539613930e-03,1.125985888953066460e-04,3.116620064059251460e-03,1.617606069769857158e-03,1.100833602170491268e-03,-2.653026604588933773e-03,4.352426918087222950e-03,4.180025645655614558e-04,2.290660027818539057e-02,-3.188869635176244926e-03,1.297167010109683384e-03,-3.694977215780005739e-03,-7.830331659087745588e-03,-3.378471603565792909e-03,2.652896184197399594e-03,-3.389876634839439698e-03,2.769886550485141136e-04,5.517585910190877727e-03,-4.008078653280820053e-03,3.039764302727561256e-03,-1.266227353311259567e-03,-2.063388512528190749e-02,-4.098712388122804744e-03,1.589623722919010322e-03,1.811265686183908749e-02
8.613640681490304651e-02,-1.243275877605975666e+02,-9.418599532491075477e-04,-2.377049398768433619e+01,1.268773046259557002e-01,-7.179353816780843778e-04,2.851300537441761596e-02,-1.976660555797737570e-03,-5.122325048062646007e-06,-2.018820125202185761e-02,-1.265337181851763741e-03,-2.381675962127698457e-03,-1.204469069780704981e-03,-1.024465009612529879e-05,-1.481294377693643692e-03,-5.431881756227534318e-04,-6.266967674478846929e-04,-1.870996689366146294e-04,-1.272640218967155943e-04,-2.245066546434938953e-04,-4.401490558549011386e-04,-3.034672415706133664e-04,7.171855392134450112e-04,-1.046676070340446323e-04,9.901148392944902985e-04,-3.157103602821483511e-05,-8.153667825405585970e-04,1.050586899564367739e-04,-3.731979677874221397e-05,1.640022991968394564e-04,1.464935440693311379e-03,1.574339445540074139e-03,6.809056462069192333e-05,-1.321099724897272908e-03,7.424896648533587946e-06,-6.472535818048447305e-04,8.361071749435653811e-07,3.176622927178666240e-04,6.611100660236597128e-03,2.690970707233767420e-04,-1.704098442230056638e-03,1.133090250775349063e-03,-5.646350212141437947e-04,-3.581835065456739865e-04,-1.215365269965697518e-03,-1.435073721296726158e-03,-1.097537175754879527e-04,1.004011363502023369e-03,2.328026453309710590e-04,-2.950071239219653925e-03,1.205166254489343797e-03,-6.316706242685025344e-04,-1.486416702741703974e-03,-7.479165574513832850e-04,1.873767292268610496e-03,-9.960462491197073906e-05,-1.791353534251309944e-03,1.190753890634066404e-03,-4.256464662879998672e-04,3.299732534196963131e-04,3.919123057416074442e-04,2.625067553635284344e-03,-1.360296155158292723e-06,-3.345592816641427755e-03,1.175854291299147152e-05,-5.525330712633520888e-05,-3.859786908180318308e-05,1.680655216822004336e-05,-2.612834664222582300e-05,-5.266599072836381385e-05,-2.337478068772543390e-05,-2.263579259299554450e-05,3.534678130810307763e-05,8.340850821296935295e-07,2.156643316176293126e-05,-2.699202190435223518e-05,-1.828520904336446869e-05,-3.508295222615423741e-05,-7.317607211518111252e-07,-1.023425949884222163e-05,-1.896343516624854686e-05,-1.167699974657968383e-05,-4.060770210601607311e-05,1.697280172474881720e-05,-2.116910792698703951e-05,-4.074119825884325001e-05,-6.648631965198366117e-05,2.945271476160940522e-05,1.609715425348710809e-05,-4.636157703063221590e-04,4.388982715057999641e-06,-1.024465009612530726e-05,-2.412732260344337362e-05,1.796468494394333102e-04,-2.185049727357616368e-05,7.509603038649796528e-07,1.536155361579246564e-04,-1.094523902542785269e-05,-3.937119219208725680e-05,-5.174719925611668354e-05,-1.533580335233863622e-05,-1.534619394962183028e-05,6.920611147530070098e-04,8.788356027399189948e-06,-1.603639228164132057e-05,-9.839551323069149568e-06
1.778216662203181420e-01,-6.508654497026172692e+01,-5.205599426337241542e-03,-2.607673406167035779e+01,9.572833992141935866e-01,1.203870353957080946e-02,-1.976660555797737570e-03,6.008165674407897616e-02,-1.283625088444899221e-05,-4.451178622729350109e-02,-2.409036543324939977e-03,-5.081587520055949950e-03,-2.585975678501200442e-03,-2.567250176889796748e-05,-3.478101466452341098e-03,-7.949702137311211126e-04,-1.084013982453251555e-03,-2.297297458907484669e-04,-1.887211446332093647e-04,-3.435611002949212254e-04,-3.479946210222944233e-04,-2.519196828629938776e-04,5.915365746670035816e-04,-1.034774634453065981e-04,3.535047256390627408e-03,-1.064970802170222137e-04,-4.784659545857003829e-03,6.784798629868906902e-03,2.932509348398532802e-05,-4.121759058662440803e-04,-2.292987068136396502e-03,2.915335610509139572e-03,-4.800537512981689744e-05,5.486350967948011863e-05,-1.106716437720075023e-04,-3.599021135545442916e-03,1.676392517780187410e-05,7.707351090808389109e-04,1.482604784309713092e-03,-1.708666335952575588e-05,-3.574175450130596607e-03,-2.030919546237700858e-03,-9.991464941883629932e-04,-1.118923512571749117e-03,-3.448356758763182137e-03,-1.947292567707237276e-04,-2.738116810485051868e-04,1.297630983029237142e-02,8.023224283592301359e-03,-7.051209563399892834e-03,-6.996439518709991322e-04,4.168016974836839372e-04,-3.490937717336792777e-03,-1.261086301959847555e-03,3.031810038912364233e-04,-4.998783644530089372e-04,-2.729509450619586972e-03,2.767298444707279315e-03,1.419994668433914933e-03,5.143360200500747765e-04,-8.683982428572366427e-04,2.890714770026745015e-03,-2.044032149806675463e-04,-2.332249332238918449e-03,-3.892163795728629768e-05,-6.034781706929486921e-05,-5.705474147790868069e-05,-1.093570818993959057e-04,-6.593271763483410386e-05,-3.739357084337318742e-05,-2.296506494534694633e-05,-4.606578598469269537e-05,-2.896694063301291717e-05,3.196106211320095663e-05,-4.676177569069766356e-07,-2.713046396120493765e-05,-2.697398230765131824e-05,3.982969547892614573e-05,-1.833750126349861717e-06,6.289923617031909560e-06,-9.460888379302173715e-06,-2.558748830967923579e-05,-1.452683265661523673e-04,-2.792050047191628665e-05,-4.692456414428175195e-05,-8.701338981905126736e-05,-3.151653253028125959e-05,-9.697081368878268182e-05,-3.461739237094640009e-06,-6.455288599061742918e-04,-2.090153776735555733e-06,5.039085713058889873e-06,-2.730049087964270257e-05,-9.152429576270095131e-05,-2.488519180364489976e-05,-3.946881608249585340e-05,-1.061348698708364495e-06,-2.375373818332938508e-05,-1.560266056660212152e-04,-4.375632592746904741e-05,-3.475623894142855031e-05,-5.295489363444422953e-06,2.401310382416864918e-03,-3.364105713145463573e-05,-2.125887873902842042e-06,-3.556802335981313267e-04
-3.485340285880155018e-03,7.663798526171795800e+00,2.199506249112313498e-05,-3.197897096105093567e-02,-1.142472420944744445e-02,-2.238305718249112425e-03,-5.122325048062646007e-06,-1.283625088444899221e-05,2.149202358451135486e-04,-1.542176401991423196e-04,-4.296143588697697201e-06,-1.580180749122212869e-05,-8.218331358946027575e-06,-1.217530571695703713e-07,-1.430598421742450215e-05,5.384839547857842360e-05,2.101482614309474955e-05,-3.478658776273437273e-06,-1.408856804390748135e-06,-2.756837080196700377e-06,2.544141943590272318e-05,-4.235267060112903849e-06,-6.974710846428289573e-06,-8.879276526437941897e-06,-2.725529151210240658e-05,-9.305412226531487523e-07,-4.604501841651636941e-05,-6.644238262682283284e-06,-4.435289939748604380e-07,-1.330586981924590579e-06,1.007817142611790849e-05,-3.901067341963652252e-06,-1.130564102288862174e-07,-4.133143577466619049e-05,-3.339512425222494835e-06,6.492171179033745651e-05,-8.340084416115565151e-06,-7.896555422140709318e-06,-2.837715896745054433e-05,-6.957317552546838653e-08,-2.756837080196702664e-05,-1.824556528155424755e-05,-7.644352660860851269e-06,-1.116649467183778799e-05,-1.523652544007759468e-05,-2.746401103867879737e-05,-1.287103747221172443e-06,-1.983705167169933233e-05,-3.809131360019400787e-06,-2.319395739080320492e-05,-5.609337276740935221e-06,-1.110561814325293281e-05,2.006142516276895242e-04,-6.326810649347335978e-05,-3.406973557919547709e-05,-8.209634712005307357e-06,1.100660060594264113e-04,-2.807277632452658689e-05,2.355424704977430292e-05,-2.391577908687998713e-06,-6.635541615741582547e-06,3.762045228726305739e-05,-2.139375147408169039e-06,-2.645395761542498818e-05,-1.043597632882023945e-07,-7.131250491360583933e-07,-4.783155817375986415e-07,-4.957088756189654933e-07,-6.087652858478493417e-07,-5.913719919664861957e-07,-2.087195265764065890e-07,-8.435747532463105758e-07,-5.217988164410165650e-07,-1.478429979916208342e-07,-8.087881654835717901e-07,-1.826295857543556495e-07,-5.304954633816972910e-07,-3.478658776273429650e-07,-8.696646940683538390e-09,-1.043597632882023548e-07,-1.217530571695701066e-07,-8.696646940683531773e-08,-5.217988164410169886e-07,-2.174161735170903854e-07,-1.652362918729878184e-07,-4.174390531528111662e-07,-6.174619327885375851e-07,-3.304725837459782837e-07,-1.391463510509362701e-07,-5.304954633816997262e-06,-2.782927021018741285e-07,-1.217530571695700536e-07,-2.522027612798250684e-07,-1.191440630873651529e-06,-4.174390531528114839e-07,-2.869893490425585602e-07,-8.870579879497202408e-07,-7.826982246615224918e-08,-5.565854042037496333e-07,-2.695960551611912849e-07,-1.304497041102534001e-07,-1.478429979916212577e-07,2.366357632560012485e-05,-5.391921103223830992e-07,-8.696646940683537067e-08,-3.800434713078739860e-06
-1.128343182026474878e+00,2.045114429597115077e+03,-3.835354304542932559e-03,-7.182290222442257743e+01,-2.896041535739047212e+00,-1.640245276248766815e-02,-2.018820125202185761e-02,-4.451178622729350109e-02,-1.542176401991423196e-04,2.098768283786175415e-01,-2.297444967773721453e-02,-5.410436700462412096e-02,-2.768136687026548012e-02,-3.084352803982851271e-04,-3.995400442607838221e-02,9.502514015479542227e-04,2.615785136416259177e-03,7.730333245147466819e-04,4.911047680236192226e-04,8.744014423644831712e-04,-1.106690420506129934e-03,6.313884052648890098e-04,-4.315369197814895212e-04,1.353903180387427485e-03,-3.162728519656425596e-03,-2.746879439413865351e-03,1.192932489533600135e-02,-8.017645769683823948e-03,1.355894224521975785e-04,-3.700598110770128568e-03,-5.887027964957725241e-04,-8.945838333277013419e-04,-2.012089918729858805e-05,-1.370652989608155473e-02,1.540325236388752806e-04,1.731959634380678126e-02,7.457428057754781096e-04,-3.598137044624578722e-03,5.262876422624483685e-03,-1.956877839037016067e-04,1.022608254813439643e-02,-1.832402786039001802e-03,-7.627048094897433649e-03,9.136170940428733900e-03,1.529303155839929589e-02,1.191241272137900410e-02,1.295985946925034627e-03,-1.535421589587171801e-02,-7.916056460833783767e-03,1.248798109671341028e-02,2.892422610888696795e-03,4.526669242330094885e-03,-4.010822206627753100e-02,-1.205677365542299172e-02,3.704365429395708054e-03,2.254173442448540853e-03,7.281803915583713767e-03,7.492371670642369386e-04,-1.932806299069211257e-03,-9.231544100201678066e-04,-2.775393273919397170e-04,-9.935961769238698879e-04,6.359433290413536591e-04,1.558346585294629119e-03,9.093893649429518654e-05,-1.384571260550867579e-04,-9.562328847100675505e-05,1.180827066247817035e-04,9.094682807513299267e-05,3.057029253449560771e-04,1.612872830902796549e-04,3.906523568533888657e-04,2.979295651590331315e-05,-2.427701958263005097e-05,7.481418135522365019e-05,-6.535676390251307969e-05,4.097699258146030271e-04,1.159056945975232660e-04,8.680496024936614434e-06,-6.883103735808468958e-05,6.631580582779326462e-05,-2.223783975207369115e-06,5.038354641421472592e-05,-1.021789523503274745e-04,1.905805131639286764e-04,-1.000240844734727621e-04,3.605015203311970166e-04,7.830270738035556837e-05,6.929824442195095383e-05,2.903053364571011891e-03,8.533983089310912158e-05,2.939218190324203086e-05,1.514331052641703171e-04,5.562543429916723403e-04,1.526835947445338154e-04,2.443063494101007624e-05,1.300449803797988852e-04,1.980730748181320288e-05,-4.004164274857738943e-04,-2.732436055875277691e-04,-8.166765377835221806e-05,1.655556548297392979e-05,-5.681610680888384869e-03,1.645912049707652517e-04,6.230540921000391581e-05,1.260622727437925577e-04
